date,adj_close,symbol,asset_category
2024-05-23,23.662647247314453,DBA,commodities
2024-05-24,23.70107650756836,DBA,commodities
2024-05-28,24.219867706298828,DBA,commodities
2024-05-29,24.46004867553711,DBA,commodities
2024-05-30,24.32554817199707,DBA,commodities
2024-05-31,24.143009185791016,DBA,commodities
2024-06-03,24.248689651489258,DBA,commodities
2024-06-04,24.19104766845703,DBA,commodities
2024-06-05,24.229475021362305,DBA,commodities
2024-06-06,24.527301788330078,DBA,commodities
2024-06-07,24.373584747314453,DBA,commodities
2024-06-10,23.91243553161621,DBA,commodities
2024-06-11,24.277511596679688,DBA,commodities
2024-06-12,24.738658905029297,DBA,commodities
2024-06-13,24.834732055664062,DBA,commodities
2024-06-14,24.604158401489258,DBA,commodities
2024-06-17,24.248689651489258,DBA,commodities
2024-06-18,24.296728134155273,DBA,commodities
2024-06-20,23.845186233520508,DBA,commodities
2024-06-21,23.62421989440918,DBA,commodities
2024-06-24,23.307180404663086,DBA,commodities
2024-06-25,23.01896095275879,DBA,commodities
2024-06-26,22.97092628479004,DBA,commodities
2024-06-27,22.711530685424805,DBA,commodities
2024-06-28,22.865245819091797,DBA,commodities
2024-07-01,22.692317962646484,DBA,commodities
2024-07-02,23.0285701751709,DBA,commodities
2024-07-03,23.086214065551758,DBA,commodities
2024-07-05,23.23992919921875,DBA,commodities
2024-07-08,23.066999435424805,DBA,commodities
2024-07-09,23.40325355529785,DBA,commodities
2024-07-10,23.115034103393555,DBA,commodities
2024-07-11,23.528146743774414,DBA,commodities
2024-07-12,23.422466278076172,DBA,commodities
2024-07-15,23.287965774536133,DBA,commodities
2024-07-16,22.961318969726562,DBA,commodities
2024-07-17,22.961318969726562,DBA,commodities
2024-07-18,23.009355545043945,DBA,commodities
2024-07-19,22.711530685424805,DBA,commodities
2024-07-22,23.316787719726562,DBA,commodities
2024-07-23,23.316787719726562,DBA,commodities
2024-07-24,23.143857955932617,DBA,commodities
2024-07-25,22.990140914916992,DBA,commodities
2024-07-26,22.961318969726562,DBA,commodities
2024-07-29,22.701923370361328,DBA,commodities
2024-07-30,22.894067764282227,DBA,commodities
2024-07-31,22.80760383605957,DBA,commodities
2024-08-01,22.34645652770996,DBA,commodities
2024-08-02,22.37527847290039,DBA,commodities
2024-08-05,22.615459442138672,DBA,commodities
2024-08-06,22.788387298583984,DBA,commodities
2024-08-07,23.12464141845703,DBA,commodities
2024-08-08,22.846033096313477,DBA,commodities
2024-08-09,23.259143829345703,DBA,commodities
2024-08-12,23.038177490234375,DBA,commodities
2024-08-13,22.817211151123047,DBA,commodities
2024-08-14,22.826818466186523,DBA,commodities
2024-08-15,22.80760383605957,DBA,commodities
2024-08-16,22.91328239440918,DBA,commodities
2024-08-19,23.32639503479004,DBA,commodities
2024-08-20,23.499324798583984,DBA,commodities
2024-08-21,23.50893211364746,DBA,commodities
2024-08-22,23.518539428710938,DBA,commodities
2024-08-23,23.710683822631836,DBA,commodities
2024-08-26,23.989294052124023,DBA,commodities
2024-08-27,24.037330627441406,DBA,commodities
2024-08-28,23.95086669921875,DBA,commodities
2024-08-29,23.89322280883789,DBA,commodities
2024-08-30,23.902828216552734,DBA,commodities
2024-09-03,23.710683822631836,DBA,commodities
2024-09-04,23.355215072631836,DBA,commodities
2024-09-05,23.528146743774414,DBA,commodities
2024-09-06,23.26875114440918,DBA,commodities
2024-09-09,23.681861877441406,DBA,commodities
2024-09-10,23.528146743774414,DBA,commodities
2024-09-11,24.037330627441406,DBA,commodities
2024-09-12,23.970081329345703,DBA,commodities
2024-09-13,24.200654983520508,DBA,commodities
2024-09-16,24.344762802124023,DBA,commodities
2024-09-17,24.469655990600586,DBA,commodities
2024-09-18,24.632980346679688,DBA,commodities
2024-09-19,24.623371124267578,DBA,commodities
2024-09-20,24.46004867553711,DBA,commodities
2024-09-23,24.930805206298828,DBA,commodities
2024-09-24,25.11334228515625,DBA,commodities
2024-09-25,25.286272048950195,DBA,commodities
2024-09-26,25.401559829711914,DBA,commodities
2024-09-27,25.507238388061523,DBA,commodities
2024-09-30,25.065305709838867,DBA,commodities
2024-10-01,24.508085250854492,DBA,commodities
2024-10-02,24.527301788330078,DBA,commodities
2024-10-03,24.5465145111084,DBA,commodities
2024-10-04,24.392797470092773,DBA,commodities
2024-10-07,24.200654983520508,DBA,commodities
2024-10-08,24.344762802124023,DBA,commodities
2024-10-09,24.56572914123535,DBA,commodities
2024-10-10,24.748268127441406,DBA,commodities
2024-10-11,24.940410614013672,DBA,commodities
2024-10-14,24.796302795410156,DBA,commodities
2024-10-15,24.9692325592041,DBA,commodities
2024-10-16,24.719444274902344,DBA,commodities
2024-10-17,24.661802291870117,DBA,commodities
2024-10-18,24.402406692504883,DBA,commodities
2024-10-21,24.363977432250977,DBA,commodities
2024-10-22,24.26790428161621,DBA,commodities
2024-10-23,24.210262298583984,DBA,commodities
2024-10-24,23.83557891845703,DBA,commodities
2024-10-25,23.86440086364746,DBA,commodities
2024-10-28,24.05654525756836,DBA,commodities
2024-10-29,24.335155487060547,DBA,commodities
2024-10-30,24.527301788330078,DBA,commodities
2024-10-31,24.498477935791016,DBA,commodities
2024-11-01,24.32554817199707,DBA,commodities
2024-11-04,24.344762802124023,DBA,commodities
2024-11-05,24.344762802124023,DBA,commodities
2024-11-06,24.16222381591797,DBA,commodities
2024-11-07,24.70022964477539,DBA,commodities
2024-11-08,24.469655990600586,DBA,commodities
2024-11-11,24.383190155029297,DBA,commodities
2024-11-12,24.584943771362305,DBA,commodities
2024-11-13,24.661802291870117,DBA,commodities
2024-11-14,24.87316131591797,DBA,commodities
2024-11-15,24.97884178161621,DBA,commodities
2024-11-18,25.05569839477539,DBA,commodities
2024-11-19,25.19019889831543,DBA,commodities
2024-11-20,25.324703216552734,DBA,commodities
2024-11-21,25.27666473388672,DBA,commodities
2024-11-22,25.46881103515625,DBA,commodities
2024-11-25,25.488025665283203,DBA,commodities
2024-11-26,25.718599319458008,DBA,commodities
2024-11-27,25.833885192871094,DBA,commodities
2024-11-29,25.70899200439453,DBA,commodities
2024-12-02,25.516845703125,DBA,commodities
2024-12-03,25.401559829711914,DBA,commodities
2024-12-04,25.507238388061523,DBA,commodities
2024-12-05,25.939565658569336,DBA,commodities
2024-12-06,26.179746627807617,DBA,commodities
2024-12-09,26.28542709350586,DBA,commodities
2024-12-10,26.49678611755371,DBA,commodities
2024-12-11,26.410320281982422,DBA,commodities
2024-12-12,26.381498336791992,DBA,commodities
2024-12-13,26.554428100585938,DBA,commodities
2024-12-16,26.669715881347656,DBA,commodities
2024-12-17,26.621679306030273,DBA,commodities
2024-12-18,26.736967086791992,DBA,commodities
2024-12-19,26.25660514831543,DBA,commodities
2024-12-20,26.516000747680664,DBA,commodities
2024-12-23,26.389999389648438,DBA,commodities
2024-12-24,26.530000686645508,DBA,commodities
2024-12-26,26.25,DBA,commodities
2024-12-27,25.850000381469727,DBA,commodities
2024-12-30,26.270000457763672,DBA,commodities
2024-12-31,26.59000015258789,DBA,commodities
2025-01-02,26.6200008392334,DBA,commodities
2025-01-03,26.489999771118164,DBA,commodities
2025-01-06,26.43000030517578,DBA,commodities
2025-01-07,26.5,DBA,commodities
2025-01-08,26.360000610351562,DBA,commodities
2025-01-10,26.450000762939453,DBA,commodities
2025-01-13,26.75,DBA,commodities
2025-01-14,26.65999984741211,DBA,commodities
2025-01-15,26.729999542236328,DBA,commodities
2025-01-16,26.34000015258789,DBA,commodities
2025-01-17,26.600000381469727,DBA,commodities
2025-01-21,26.920000076293945,DBA,commodities
2025-01-22,27.219999313354492,DBA,commodities
2025-01-23,27.260000228881836,DBA,commodities
2025-01-24,27.360000610351562,DBA,commodities
2025-01-27,27.31999969482422,DBA,commodities
2025-01-28,27.559999465942383,DBA,commodities
2025-01-29,27.920000076293945,DBA,commodities
2025-01-30,27.719999313354492,DBA,commodities
2025-01-31,27.600000381469727,DBA,commodities
2025-02-03,27.639999389648438,DBA,commodities
2025-02-04,27.729999542236328,DBA,commodities
2025-02-05,27.8700008392334,DBA,commodities
2025-02-06,27.68000030517578,DBA,commodities
2025-02-07,27.56999969482422,DBA,commodities
2025-02-10,27.889999389648438,DBA,commodities
2025-02-11,27.889999389648438,DBA,commodities
2025-02-12,27.969999313354492,DBA,commodities
2025-02-13,28.190000534057617,DBA,commodities
2025-02-14,28.170000076293945,DBA,commodities
2025-02-18,28.3799991607666,DBA,commodities
2025-02-19,28.219999313354492,DBA,commodities
2025-02-20,27.920000076293945,DBA,commodities
2025-02-21,27.549999237060547,DBA,commodities
2025-02-24,27.030000686645508,DBA,commodities
2025-02-25,27.059999465942383,DBA,commodities
2025-02-26,27.1200008392334,DBA,commodities
2025-02-27,26.809999465942383,DBA,commodities
2025-02-28,26.489999771118164,DBA,commodities
2025-03-03,26.049999237060547,DBA,commodities
2025-03-04,26.190000534057617,DBA,commodities
2025-03-05,26.389999389648438,DBA,commodities
2025-03-06,26.290000915527344,DBA,commodities
2025-03-07,26.5,DBA,commodities
2025-03-10,26.6299991607666,DBA,commodities
2025-03-11,26.639999389648438,DBA,commodities
2025-03-12,26.579999923706055,DBA,commodities
2025-03-13,26.6200008392334,DBA,commodities
2025-03-14,26.459999084472656,DBA,commodities
2025-03-17,26.860000610351562,DBA,commodities
2025-03-18,26.860000610351562,DBA,commodities
2025-03-19,26.850000381469727,DBA,commodities
2025-03-20,26.899999618530273,DBA,commodities
2025-03-21,26.739999771118164,DBA,commodities
2025-03-24,26.68000030517578,DBA,commodities
2025-03-25,26.770000457763672,DBA,commodities
2025-03-26,26.56999969482422,DBA,commodities
2025-03-27,26.43000030517578,DBA,commodities
2025-03-28,26.469999313354492,DBA,commodities
2025-03-31,26.34000015258789,DBA,commodities
2025-04-01,26.93000030517578,DBA,commodities
2025-04-02,27.18000030517578,DBA,commodities
2025-04-03,26.979999542236328,DBA,commodities
2025-04-04,26.139999389648438,DBA,commodities
2025-04-07,25.469999313354492,DBA,commodities
2025-04-08,25.270000457763672,DBA,commodities
2025-04-09,26.020000457763672,DBA,commodities
2025-04-10,25.760000228881836,DBA,commodities
2025-04-11,26.309999465942383,DBA,commodities
2025-04-14,26.280000686645508,DBA,commodities
2025-04-15,26.139999389648438,DBA,commodities
2025-04-16,26.520000457763672,DBA,commodities
2025-04-17,26.649999618530273,DBA,commodities
2025-04-21,26.6299991607666,DBA,commodities
2025-04-22,26.979999542236328,DBA,commodities
2025-04-23,26.969999313354492,DBA,commodities
2025-04-24,27.25,DBA,commodities
2025-04-25,27.479999542236328,DBA,commodities
2025-04-28,27.290000915527344,DBA,commodities
2025-04-29,26.979999542236328,DBA,commodities
2025-04-30,26.809999465942383,DBA,commodities
2025-05-01,26.6200008392334,DBA,commodities
2025-05-02,26.860000610351562,DBA,commodities
2025-05-05,26.709999084472656,DBA,commodities
2025-05-06,26.8799991607666,DBA,commodities
2025-05-07,26.8700008392334,DBA,commodities
2025-05-08,26.90999984741211,DBA,commodities
2025-05-09,27.020000457763672,DBA,commodities
2025-05-12,26.989999771118164,DBA,commodities
2025-05-13,27.3799991607666,DBA,commodities
2025-05-14,27.229999542236328,DBA,commodities
2025-05-15,27.399999618530273,DBA,commodities
2025-05-16,27.34000015258789,DBA,commodities
2025-05-19,27.579999923706055,DBA,commodities
2025-05-20,27.649999618530273,DBA,commodities
2025-05-21,27.68000030517578,DBA,commodities
2025-05-22,27.399999618530273,DBA,commodities
2025-05-23,27.139999389648438,DBA,commodities
2025-05-27,27.010000228881836,DBA,commodities
2025-05-28,26.719999313354492,DBA,commodities
2025-05-29,26.56999969482422,DBA,commodities
2025-05-30,26.700000762939453,DBA,commodities
2025-06-02,26.6299991607666,DBA,commodities
2025-06-03,26.700000762939453,DBA,commodities
2025-06-04,26.899999618530273,DBA,commodities
2025-06-05,27.260000228881836,DBA,commodities
2025-06-06,27.479999542236328,DBA,commodities
2025-06-09,27.389999389648438,DBA,commodities
2025-06-10,27.06999969482422,DBA,commodities
2025-06-11,27.049999237060547,DBA,commodities
2025-06-12,27.010000228881836,DBA,commodities
2025-06-13,26.959999084472656,DBA,commodities
2025-06-16,27.170000076293945,DBA,commodities
2025-06-17,26.889999389648438,DBA,commodities
2025-06-18,26.780000686645508,DBA,commodities
2025-06-20,26.40999984741211,DBA,commodities
2025-06-23,26.479999542236328,DBA,commodities
2025-06-24,26.290000915527344,DBA,commodities
2025-06-25,26.079999923706055,DBA,commodities
2025-06-26,26.139999389648438,DBA,commodities
2025-06-27,26.329999923706055,DBA,commodities
2025-06-30,26.149999618530273,DBA,commodities
2025-07-01,25.649999618530273,DBA,commodities
2025-07-02,25.8700008392334,DBA,commodities
2025-07-03,25.889999389648438,DBA,commodities
2025-07-07,25.709999084472656,DBA,commodities
2025-07-08,25.739999771118164,DBA,commodities
2025-07-09,25.93000030517578,DBA,commodities
2025-07-10,25.770000457763672,DBA,commodities
2025-07-11,25.770000457763672,DBA,commodities
2025-07-14,25.8799991607666,DBA,commodities
2025-07-15,25.6200008392334,DBA,commodities
2025-07-16,25.8799991607666,DBA,commodities
2025-07-17,25.780000686645508,DBA,commodities
2025-07-18,26.030000686645508,DBA,commodities
2025-07-21,25.899999618530273,DBA,commodities
2025-07-22,25.969999313354492,DBA,commodities
2025-07-23,26.200000762939453,DBA,commodities
2025-07-24,26.200000762939453,DBA,commodities
2025-07-25,26.079999923706055,DBA,commodities
2025-07-28,26.229999542236328,DBA,commodities
2025-07-29,26.010000228881836,DBA,commodities
2025-07-30,25.959999084472656,DBA,commodities
2025-07-31,25.899999618530273,DBA,commodities
2025-08-01,25.670000076293945,DBA,commodities
2025-08-04,25.729999542236328,DBA,commodities
2025-08-05,25.920000076293945,DBA,commodities
2025-08-06,25.989999771118164,DBA,commodities
2025-08-07,26.25,DBA,commodities
2025-08-08,26.209999084472656,DBA,commodities
2025-08-11,26.6299991607666,DBA,commodities
2025-08-12,26.809999465942383,DBA,commodities
2025-08-13,26.899999618530273,DBA,commodities
2025-08-14,26.600000381469727,DBA,commodities
2025-08-15,27.059999465942383,DBA,commodities
2025-08-18,27.020000457763672,DBA,commodities
2025-08-19,27.1299991607666,DBA,commodities
2025-08-20,27.1299991607666,DBA,commodities
2023-08-21,36.53972244262695,EEM,equity_intl
2023-08-22,36.463783264160156,EEM,equity_intl
2023-08-23,37.04287338256836,EEM,equity_intl
2023-08-24,36.90046691894531,EEM,equity_intl
2023-08-25,36.938446044921875,EEM,equity_intl
2023-08-28,37.299190521240234,EEM,equity_intl
2023-08-29,37.77385711669922,EEM,equity_intl
2023-08-30,37.65044403076172,EEM,equity_intl
2023-08-31,37.185272216796875,EEM,equity_intl
2023-09-01,37.62196350097656,EEM,equity_intl
2023-09-05,37.31817626953125,EEM,equity_intl
2023-09-06,37.10932540893555,EEM,equity_intl
2023-09-07,36.67263412475586,EEM,equity_intl
2023-09-08,36.74857711791992,EEM,equity_intl
2023-09-11,37.204254150390625,EEM,equity_intl
2023-09-12,37.09033966064453,EEM,equity_intl
2023-09-13,37.04287338256836,EEM,equity_intl
2023-09-14,37.28969192504883,EEM,equity_intl
2023-09-15,37.147300720214844,EEM,equity_intl
2023-09-18,37.09983444213867,EEM,equity_intl
2023-09-19,36.88148498535156,EEM,equity_intl
2023-09-20,36.729591369628906,EEM,equity_intl
2023-09-21,36.09354019165039,EEM,equity_intl
2023-09-22,36.5207405090332,EEM,equity_intl
2023-09-25,36.359352111816406,EEM,equity_intl
2023-09-26,35.846710205078125,EEM,equity_intl
2023-09-27,35.90367126464844,EEM,equity_intl
2023-09-28,35.99860763549805,EEM,equity_intl
2023-09-29,36.0270881652832,EEM,equity_intl
2023-10-02,35.846710205078125,EEM,equity_intl
2023-10-03,35.372047424316406,EEM,equity_intl
2023-10-04,35.26762390136719,EEM,equity_intl
2023-10-05,35.40053176879883,EEM,equity_intl
2023-10-06,35.913169860839844,EEM,equity_intl
2023-10-09,35.74229049682617,EEM,equity_intl
2023-10-10,36.25492477416992,EEM,equity_intl
2023-10-11,36.482765197753906,EEM,equity_intl
2023-10-12,36.07455062866211,EEM,equity_intl
2023-10-13,35.941650390625,EEM,equity_intl
2023-10-16,36.20745849609375,EEM,equity_intl
2023-10-17,36.112525939941406,EEM,equity_intl
2023-10-18,35.56191635131836,EEM,equity_intl
2023-10-19,35.35306167602539,EEM,equity_intl
2023-10-20,34.92586898803711,EEM,equity_intl
2023-10-23,34.89738464355469,EEM,equity_intl
2023-10-24,35.343570709228516,EEM,equity_intl
2023-10-25,34.87839889526367,EEM,equity_intl
2023-10-26,34.707523345947266,EEM,equity_intl
2023-10-27,34.679039001464844,EEM,equity_intl
2023-10-30,35.03978729248047,EEM,equity_intl
2023-10-31,34.84042739868164,EEM,equity_intl
2023-11-01,35.1631965637207,EEM,equity_intl
2023-11-02,35.78025817871094,EEM,equity_intl
2023-11-03,36.51124572753906,EEM,equity_intl
2023-11-06,36.805538177490234,EEM,equity_intl
2023-11-07,36.73908615112305,EEM,equity_intl
2023-11-08,36.49225997924805,EEM,equity_intl
2023-11-09,36.15050506591797,EEM,equity_intl
2023-11-10,36.40681838989258,EEM,equity_intl
2023-11-13,36.3973274230957,EEM,equity_intl
2023-11-14,37.36564254760742,EEM,equity_intl
2023-11-15,37.67892074584961,EEM,equity_intl
2023-11-16,37.31817626953125,EEM,equity_intl
2023-11-17,37.36564254760742,EEM,equity_intl
2023-11-20,37.830814361572266,EEM,equity_intl
2023-11-21,37.59347915649414,EEM,equity_intl
2023-11-22,37.51753616333008,EEM,equity_intl
2023-11-24,37.536521911621094,EEM,equity_intl
2023-11-27,37.3846321105957,EEM,equity_intl
2023-11-28,37.697906494140625,EEM,equity_intl
2023-11-29,37.47956085205078,EEM,equity_intl
2023-11-30,37.555511474609375,EEM,equity_intl
2023-12-01,37.716896057128906,EEM,equity_intl
2023-12-04,37.28969192504883,EEM,equity_intl
2023-12-05,37.061859130859375,EEM,equity_intl
2023-12-06,37.0143928527832,EEM,equity_intl
2023-12-07,37.19476318359375,EEM,equity_intl
2023-12-08,37.03337860107422,EEM,equity_intl
2023-12-11,37.25172424316406,EEM,equity_intl
2023-12-12,37.26121139526367,EEM,equity_intl
2023-12-13,37.6314582824707,EEM,equity_intl
2023-12-14,38.18206787109375,EEM,equity_intl
2023-12-15,37.954227447509766,EEM,equity_intl
2023-12-18,37.93524169921875,EEM,equity_intl
2023-12-19,38.25801467895508,EEM,equity_intl
2023-12-20,37.569305419921875,EEM,equity_intl
2023-12-21,38.275421142578125,EEM,equity_intl
2023-12-22,38.09164047241211,EEM,equity_intl
2023-12-26,38.39149475097656,EEM,equity_intl
2023-12-27,38.61397171020508,EEM,equity_intl
2023-12-28,38.9138298034668,EEM,equity_intl
2023-12-29,38.89448547363281,EEM,equity_intl
2024-01-02,38.43986511230469,EEM,equity_intl
2024-01-03,38.22705841064453,EEM,equity_intl
2024-01-04,38.10131072998047,EEM,equity_intl
2024-01-05,38.14967346191406,EEM,equity_intl
2024-01-08,38.256080627441406,EEM,equity_intl
