date,adj_close,symbol
2024-02-09,21.270442962646484,DBA
2024-02-12,21.183977127075195,DBA
2024-02-13,21.12633514404297,DBA
2024-02-14,21.030261993408203,DBA
2024-02-15,20.943796157836914,DBA
2024-02-16,20.838117599487305,DBA
2024-02-20,21.135942459106445,DBA
2024-02-21,21.28005027770996,DBA
2024-02-22,21.222408294677734,DBA
2024-02-23,21.289657592773438,DBA
2024-02-26,21.50101661682129,DBA
2024-02-27,21.55866241455078,DBA
2024-02-28,21.299264907836914,DBA
2024-02-29,21.30887222290039,DBA
2024-03-01,21.328088760375977,DBA
2024-03-04,21.568269729614258,DBA
2024-03-05,21.3184814453125,DBA
2024-03-06,21.472196578979492,DBA
2024-03-07,21.568269729614258,DBA
2024-03-08,21.549055099487305,DBA
2024-03-11,21.846878051757812,DBA
2024-03-12,22.09666633605957,DBA
2024-03-13,22.058237075805664,DBA
2024-03-14,22.18313217163086,DBA
2024-03-15,22.663494110107422,DBA
2024-03-18,22.788387298583984,DBA
2024-03-19,22.625064849853516,DBA
2024-03-20,22.855640411376953,DBA
2024-03-21,22.980533599853516,DBA
2024-03-22,23.134248733520508,DBA
2024-03-25,23.67225456237793,DBA
2024-03-26,23.556968688964844,DBA
2024-03-27,23.70107650756836,DBA
2024-03-28,23.78754234313965,DBA
2024-04-01,24.08536720275879,DBA
2024-04-02,23.78754234313965,DBA
2024-04-03,23.729900360107422,DBA
2024-04-04,23.825969696044922,DBA
2024-04-05,24.094974517822266,DBA
2024-04-08,23.902828216552734,DBA
2024-04-09,24.05654525756836,DBA
2024-04-10,24.26790428161621,DBA
2024-04-11,24.210262298583984,DBA
2024-04-12,24.431228637695312,DBA
2024-04-15,24.65219497680664,DBA
2024-04-16,24.08536720275879,DBA
2024-04-17,24.41201400756836,DBA
2024-04-18,24.911590576171875,DBA
2024-04-19,25.46881103515625,DBA
2024-04-22,25.161378860473633,DBA
2024-04-23,24.930805206298828,DBA
2024-04-24,25.49763298034668,DBA
2024-04-25,25.14216423034668,DBA
2024-04-26,25.017271041870117,DBA
2024-04-29,24.11418914794922,DBA
2024-04-30,23.67225456237793,DBA
2024-05-01,22.903675079345703,DBA
2024-05-02,22.528993606567383,DBA
2024-05-03,23.0285701751709,DBA
2024-05-06,22.846033096313477,DBA
2024-05-07,23.53775405883789,DBA
2024-05-08,23.470502853393555,DBA
2024-05-09,23.441680908203125,DBA
2024-05-10,23.70107650756836,DBA
2024-05-13,22.548206329345703,DBA
2024-05-14,22.769174575805664,DBA
2024-05-15,22.92289161682129,DBA
2024-05-16,22.577030181884766,DBA
2024-05-17,22.567420959472656,DBA
2024-05-20,22.80760383605957,DBA
2024-05-21,23.066999435424805,DBA
2024-05-22,23.16307258605957,DBA
2024-05-23,23.662647247314453,DBA
2024-05-24,23.70107650756836,DBA
2024-05-28,24.219867706298828,DBA
2024-05-29,24.46004867553711,DBA
2024-05-30,24.32554817199707,DBA
2024-05-31,24.143009185791016,DBA
2024-06-03,24.248689651489258,DBA
2024-06-04,24.19104766845703,DBA
2024-06-05,24.229475021362305,DBA
2024-06-06,24.527301788330078,DBA
2024-06-07,24.373584747314453,DBA
2024-06-10,23.91243553161621,DBA
2024-06-11,24.277511596679688,DBA
2024-06-12,24.738658905029297,DBA
2024-06-13,24.834732055664062,DBA
2024-06-14,24.604158401489258,DBA
2024-06-17,24.248689651489258,DBA
2024-06-18,24.296728134155273,DBA
2024-06-20,23.845186233520508,DBA
2024-06-21,23.62421989440918,DBA
2024-06-24,23.307180404663086,DBA
2024-06-25,23.01896095275879,DBA
2024-06-26,22.97092628479004,DBA
2024-06-27,22.711530685424805,DBA
2024-06-28,22.865245819091797,DBA
2024-07-01,22.692317962646484,DBA
2024-07-02,23.0285701751709,DBA
2024-07-03,23.086214065551758,DBA
2024-07-05,23.23992919921875,DBA
2024-07-08,23.066999435424805,DBA
2024-07-09,23.40325355529785,DBA
2024-07-10,23.115034103393555,DBA
2024-07-11,23.528146743774414,DBA
2024-07-12,23.422466278076172,DBA
2024-07-15,23.287965774536133,DBA
2024-07-16,22.961318969726562,DBA
2024-07-17,22.961318969726562,DBA
2024-07-18,23.009355545043945,DBA
2024-07-19,22.711530685424805,DBA
2024-07-22,23.316787719726562,DBA
2024-07-23,23.316787719726562,DBA
2024-07-24,23.143857955932617,DBA
2024-07-25,22.990140914916992,DBA
2024-07-26,22.961318969726562,DBA
2024-07-29,22.701923370361328,DBA
2024-07-30,22.894067764282227,DBA
2024-07-31,22.80760383605957,DBA
2024-08-01,22.34645652770996,DBA
2024-08-02,22.37527847290039,DBA
2024-08-05,22.615459442138672,DBA
2024-08-06,22.788387298583984,DBA
2024-08-07,23.12464141845703,DBA
2024-08-08,22.846033096313477,DBA
2024-08-09,23.259143829345703,DBA
2024-08-12,23.038177490234375,DBA
2024-08-13,22.817211151123047,DBA
2024-08-14,22.826818466186523,DBA
2024-08-15,22.80760383605957,DBA
2024-08-16,22.91328239440918,DBA
2024-08-19,23.32639503479004,DBA
2024-08-20,23.499324798583984,DBA
2024-08-21,23.50893211364746,DBA
2024-08-22,23.518539428710938,DBA
2024-08-23,23.710683822631836,DBA
2024-08-26,23.989294052124023,DBA
2024-08-27,24.037330627441406,DBA
2024-08-28,23.95086669921875,DBA
2024-08-29,23.89322280883789,DBA
2024-08-30,23.902828216552734,DBA
2024-09-03,23.710683822631836,DBA
2024-09-04,23.355215072631836,DBA
2024-09-05,23.528146743774414,DBA
2024-09-06,23.26875114440918,DBA
2024-09-09,23.681861877441406,DBA
2024-09-10,23.528146743774414,DBA
2024-09-11,24.037330627441406,DBA
2024-09-12,23.970081329345703,DBA
2024-09-13,24.200654983520508,DBA
2024-09-16,24.344762802124023,DBA
2024-09-17,24.469655990600586,DBA
2024-09-18,24.632980346679688,DBA
2024-09-19,24.623371124267578,DBA
2024-09-20,24.46004867553711,DBA
2024-09-23,24.930805206298828,DBA
2024-09-24,25.11334228515625,DBA
2024-09-25,25.286272048950195,DBA
2024-09-26,25.401559829711914,DBA
2024-09-27,25.507238388061523,DBA
2024-09-30,25.065305709838867,DBA
2024-10-01,24.508085250854492,DBA
2024-10-02,24.527301788330078,DBA
2024-10-03,24.5465145111084,DBA
2024-10-04,24.392797470092773,DBA
2024-10-07,24.200654983520508,DBA
2024-10-08,24.344762802124023,DBA
2024-10-09,24.56572914123535,DBA
2024-10-10,24.748268127441406,DBA
2024-10-11,24.940410614013672,DBA
2024-10-14,24.796302795410156,DBA
2024-10-15,24.9692325592041,DBA
2024-10-16,24.719444274902344,DBA
2024-10-17,24.661802291870117,DBA
2024-10-18,24.402406692504883,DBA
2024-10-21,24.363977432250977,DBA
2024-10-22,24.26790428161621,DBA
2024-10-23,24.210262298583984,DBA
2024-10-24,23.83557891845703,DBA
2024-10-25,23.86440086364746,DBA
2024-10-28,24.05654525756836,DBA
2024-10-29,24.335155487060547,DBA
2024-10-30,24.527301788330078,DBA
2024-10-31,24.498477935791016,DBA
2024-11-01,24.32554817199707,DBA
2024-11-04,24.344762802124023,DBA
2024-11-05,24.344762802124023,DBA
2024-11-06,24.16222381591797,DBA
2024-11-07,24.70022964477539,DBA
2024-11-08,24.469655990600586,DBA
2024-11-11,24.383190155029297,DBA
2024-11-12,24.584943771362305,DBA
2024-11-13,24.661802291870117,DBA
2024-11-14,24.87316131591797,DBA
2024-11-15,24.97884178161621,DBA
2024-11-18,25.05569839477539,DBA
2024-11-19,25.19019889831543,DBA
2024-11-20,25.324703216552734,DBA
2024-11-21,25.27666473388672,DBA
2024-11-22,25.46881103515625,DBA
2024-11-25,25.488025665283203,DBA
2024-11-26,25.718599319458008,DBA
2024-11-27,25.833885192871094,DBA
2024-11-29,25.70899200439453,DBA
2024-12-02,25.516845703125,DBA
2024-12-03,25.401559829711914,DBA
2024-12-04,25.507238388061523,DBA
2024-12-05,25.939565658569336,DBA
2024-12-06,26.179746627807617,DBA
2024-12-09,26.28542709350586,DBA
2024-12-10,26.49678611755371,DBA
2024-12-11,26.410320281982422,DBA
2024-12-12,26.381498336791992,DBA
2024-12-13,26.554428100585938,DBA
2024-12-16,26.669715881347656,DBA
2024-12-17,26.621679306030273,DBA
2024-12-18,26.736967086791992,DBA
2024-12-19,26.25660514831543,DBA
2024-12-20,26.516000747680664,DBA
2024-12-23,26.389999389648438,DBA
2024-12-24,26.530000686645508,DBA
2024-12-26,26.25,DBA
2024-12-27,25.850000381469727,DBA
2024-12-30,26.270000457763672,DBA
2024-12-31,26.59000015258789,DBA
2025-01-02,26.6200008392334,DBA
2025-01-03,26.489999771118164,DBA
2025-01-06,26.43000030517578,DBA
2025-01-07,26.5,DBA
2025-01-08,26.360000610351562,DBA
2025-01-10,26.450000762939453,DBA
2025-01-13,26.75,DBA
2025-01-14,26.65999984741211,DBA
2025-01-15,26.729999542236328,DBA
2025-01-16,26.34000015258789,DBA
2025-01-17,26.600000381469727,DBA
2025-01-21,26.920000076293945,DBA
2025-01-22,27.219999313354492,DBA
2025-01-23,27.260000228881836,DBA
2025-01-24,27.360000610351562,DBA
2025-01-27,27.31999969482422,DBA
2025-01-28,27.559999465942383,DBA
2025-01-29,27.920000076293945,DBA
2025-01-30,27.719999313354492,DBA
2025-01-31,27.600000381469727,DBA
2025-02-03,27.639999389648438,DBA
2025-02-04,27.729999542236328,DBA
2025-02-05,27.8700008392334,DBA
2025-02-06,27.68000030517578,DBA
2025-02-07,27.56999969482422,DBA
2025-02-10,27.889999389648438,DBA
2025-02-11,27.889999389648438,DBA
2025-02-12,27.969999313354492,DBA
2025-02-13,28.190000534057617,DBA
2025-02-14,28.170000076293945,DBA
2025-02-18,28.3799991607666,DBA
2025-02-19,28.219999313354492,DBA
2025-02-20,27.920000076293945,DBA
2025-02-21,27.549999237060547,DBA
2025-02-24,27.030000686645508,DBA
2025-02-25,27.059999465942383,DBA
2025-02-26,27.1200008392334,DBA
2025-02-27,26.809999465942383,DBA
2025-02-28,26.489999771118164,DBA
2025-03-03,26.049999237060547,DBA
2025-03-04,26.190000534057617,DBA
2025-03-05,26.389999389648438,DBA
2025-03-06,26.290000915527344,DBA
2025-03-07,26.5,DBA
2025-03-10,26.6299991607666,DBA
2025-03-11,26.639999389648438,DBA
2025-03-12,26.579999923706055,DBA
2025-03-13,26.6200008392334,DBA
2025-03-14,26.459999084472656,DBA
2025-03-17,26.860000610351562,DBA
2025-03-18,26.860000610351562,DBA
2025-03-19,26.850000381469727,DBA
2025-03-20,26.899999618530273,DBA
2025-03-21,26.739999771118164,DBA
2025-03-24,26.68000030517578,DBA
2025-03-25,26.770000457763672,DBA
2025-03-26,26.56999969482422,DBA
2025-03-27,26.43000030517578,DBA
2025-03-28,26.469999313354492,DBA
2025-03-31,26.34000015258789,DBA
2025-04-01,26.93000030517578,DBA
2025-04-02,27.18000030517578,DBA
2025-04-03,26.979999542236328,DBA
2025-04-04,26.139999389648438,DBA
2025-04-07,25.469999313354492,DBA
2025-04-08,25.270000457763672,DBA
2025-04-09,26.020000457763672,DBA
2025-04-10,25.760000228881836,DBA
2025-04-11,26.309999465942383,DBA
2025-04-14,26.280000686645508,DBA
2025-04-15,26.139999389648438,DBA
2025-04-16,26.520000457763672,DBA
2025-04-17,26.649999618530273,DBA
2025-04-21,26.6299991607666,DBA
2025-04-22,26.979999542236328,DBA
2025-04-23,26.969999313354492,DBA
2025-04-24,27.25,DBA
2025-04-25,27.479999542236328,DBA
2025-04-28,27.290000915527344,DBA
2025-04-29,26.979999542236328,DBA
2025-04-30,26.809999465942383,DBA
2025-05-01,26.6200008392334,DBA
2025-05-02,26.860000610351562,DBA
2025-05-05,26.709999084472656,DBA
2025-05-06,26.8799991607666,DBA
2025-05-07,26.8700008392334,DBA
2025-05-08,26.90999984741211,DBA
2025-05-09,27.020000457763672,DBA
2025-05-12,26.989999771118164,DBA
2025-05-13,27.3799991607666,DBA
2025-05-14,27.229999542236328,DBA
2025-05-15,27.399999618530273,DBA
2025-05-16,27.34000015258789,DBA
2025-05-19,27.579999923706055,DBA
2025-05-20,27.649999618530273,DBA
2025-05-21,27.68000030517578,DBA
2025-05-22,27.399999618530273,DBA
2025-05-23,27.139999389648438,DBA
2025-05-27,27.010000228881836,DBA
2025-05-28,26.719999313354492,DBA
2025-05-29,26.56999969482422,DBA
2025-05-30,26.700000762939453,DBA
2025-06-02,26.6299991607666,DBA
2025-06-03,26.700000762939453,DBA
2025-06-04,26.899999618530273,DBA
2025-06-05,27.260000228881836,DBA
2025-06-06,27.479999542236328,DBA
2025-06-09,27.389999389648438,DBA
2025-06-10,27.06999969482422,DBA
2025-06-11,27.049999237060547,DBA
2025-06-12,27.010000228881836,DBA
2025-06-13,26.959999084472656,DBA
2025-06-16,27.170000076293945,DBA
2025-06-17,26.889999389648438,DBA
2025-06-18,26.780000686645508,DBA
2025-06-20,26.40999984741211,DBA
2025-06-23,26.479999542236328,DBA
2025-06-24,26.290000915527344,DBA
2025-06-25,26.079999923706055,DBA
2025-06-26,26.139999389648438,DBA
2025-06-27,26.329999923706055,DBA
2025-06-30,26.149999618530273,DBA
2025-07-01,25.649999618530273,DBA
2025-07-02,25.8700008392334,DBA
2025-07-03,25.889999389648438,DBA
2025-07-07,25.709999084472656,DBA
2025-07-08,25.739999771118164,DBA
2025-07-09,25.93000030517578,DBA
2025-07-10,25.770000457763672,DBA
2025-07-11,25.770000457763672,DBA
2025-07-14,25.8799991607666,DBA
2025-07-15,25.6200008392334,DBA
2025-07-16,25.8799991607666,DBA
2025-07-17,25.780000686645508,DBA
2025-07-18,26.030000686645508,DBA
2025-07-21,25.899999618530273,DBA
2025-07-22,25.969999313354492,DBA
2025-07-23,26.200000762939453,DBA
2025-07-24,26.200000762939453,DBA
2025-07-25,26.079999923706055,DBA
2025-07-28,26.229999542236328,DBA
2025-07-29,26.010000228881836,DBA
2025-07-30,25.959999084472656,DBA
2025-07-31,25.899999618530273,DBA
2025-08-01,25.670000076293945,DBA
2025-08-04,25.729999542236328,DBA
2025-08-05,25.920000076293945,DBA
2025-08-06,25.989999771118164,DBA
2025-08-07,26.25,DBA
2025-08-08,26.209999084472656,DBA
2025-08-11,26.6299991607666,DBA
2025-08-12,26.809999465942383,DBA
2025-08-13,26.899999618530273,DBA
2025-08-14,26.600000381469727,DBA
2025-08-15,27.059999465942383,DBA
2023-08-16,36.61567306518555,EEM
2023-08-17,36.70111083984375,EEM
2023-08-18,36.454288482666016,EEM
2023-08-21,36.53972625732422,EEM
2023-08-22,36.46377944946289,EEM
2023-08-23,37.04287338256836,EEM
2023-08-24,36.90047073364258,EEM
2023-08-25,36.938446044921875,EEM
2023-08-28,37.299190521240234,EEM
2023-08-29,37.77385330200195,EEM
2023-08-30,37.65044403076172,EEM
2023-08-31,37.18526840209961,EEM
2023-09-01,37.62196350097656,EEM
2023-09-05,37.31817626953125,EEM
2023-09-06,37.10932540893555,EEM
2023-09-07,36.67263412475586,EEM
2023-09-08,36.74857711791992,EEM
2023-09-11,37.204254150390625,EEM
2023-09-12,37.09033966064453,EEM
2023-09-13,37.04287338256836,EEM
2023-09-14,37.28969192504883,EEM
2023-09-15,37.147300720214844,EEM
2023-09-18,37.099830627441406,EEM
2023-09-19,36.8814811706543,EEM
2023-09-20,36.729591369628906,EEM
2023-09-21,36.093536376953125,EEM
2023-09-22,36.52073669433594,EEM
2023-09-25,36.35934829711914,EEM
2023-09-26,35.84671401977539,EEM
2023-09-27,35.9036750793457,EEM
2023-09-28,35.99860763549805,EEM
2023-09-29,36.0270881652832,EEM
2023-10-02,35.84671401977539,EEM
2023-10-03,35.37204360961914,EEM
2023-10-04,35.26762390136719,EEM
2023-10-05,35.40053176879883,EEM
2023-10-06,35.913169860839844,EEM
2023-10-09,35.74229049682617,EEM
2023-10-10,36.25492858886719,EEM
2023-10-11,36.482765197753906,EEM
2023-10-12,36.07455062866211,EEM
2023-10-13,35.941646575927734,EEM
2023-10-16,36.207462310791016,EEM
2023-10-17,36.112525939941406,EEM
2023-10-18,35.56191635131836,EEM
2023-10-19,35.35306167602539,EEM
2023-10-20,34.925865173339844,EEM
2023-10-23,34.89738082885742,EEM
2023-10-24,35.34356689453125,EEM
2023-10-25,34.878395080566406,EEM
2023-10-26,34.707523345947266,EEM
2023-10-27,34.679039001464844,EEM
2023-10-30,35.0397834777832,EEM
2023-10-31,34.84042739868164,EEM
2023-11-01,35.16320037841797,EEM
2023-11-02,35.7802619934082,EEM
2023-11-03,36.5112419128418,EEM
2023-11-06,36.805538177490234,EEM
2023-11-07,36.73908615112305,EEM
2023-11-08,36.49225997924805,EEM
2023-11-09,36.1505012512207,EEM
2023-11-10,36.40681838989258,EEM
2023-11-13,36.39732360839844,EEM
2023-11-14,37.36564636230469,EEM
2023-11-15,37.67892074584961,EEM
2023-11-16,37.31817626953125,EEM
2023-11-17,37.36564636230469,EEM
2023-11-20,37.83081817626953,EEM
2023-11-21,37.59347915649414,EEM
2023-11-22,37.517539978027344,EEM
2023-11-24,37.53652572631836,EEM
2023-11-27,37.3846321105957,EEM
2023-11-28,37.697906494140625,EEM
2023-11-29,37.47956466674805,EEM
2023-11-30,37.55550765991211,EEM
2023-12-01,37.71689224243164,EEM
2023-12-04,37.28969192504883,EEM
2023-12-05,37.06186294555664,EEM
2023-12-06,37.0143928527832,EEM
2023-12-07,37.194766998291016,EEM
2023-12-08,37.03337478637695,EEM
2023-12-11,37.2517204284668,EEM
2023-12-12,37.26121520996094,EEM
2023-12-13,37.63145446777344,EEM
2023-12-14,38.18206787109375,EEM
2023-12-15,37.95423126220703,EEM
2023-12-18,37.93524169921875,EEM
2023-12-19,38.258018493652344,EEM
2023-12-20,37.569305419921875,EEM
2023-12-21,38.27542495727539,EEM
2023-12-22,38.09164047241211,EEM
2023-12-26,38.39149475097656,EEM
2023-12-27,38.61397171020508,EEM
2023-12-28,38.9138298034668,EEM
2023-12-29,38.89448928833008,EEM
2024-01-02,38.43986129760742,EEM
2024-01-03,38.2270622253418,EEM
2024-01-04,38.101314544677734,EEM
2024-01-05,38.14967727661133,EEM
2024-01-08,38.25607681274414,EEM
2024-01-09,37.71440124511719,EEM
2024-01-10,37.62734603881836,EEM
2024-01-11,37.78211212158203,EEM
2024-01-12,37.91753005981445,EEM
2024-01-16,36.99860763549805,EEM
2024-01-17,36.4472541809082,EEM
2024-01-18,36.74711608886719,EEM
2024-01-19,37.13402557373047,EEM
2024-01-22,36.805152893066406,EEM
2024-01-23,37.12435531616211,EEM
2024-01-24,37.54029083251953,EEM
2024-01-25,37.588653564453125,EEM
2024-01-26,37.61766815185547,EEM
2024-01-29,37.63701629638672,EEM
2024-01-30,37.337158203125,EEM
2024-01-31,37.13402557373047,EEM
2024-02-01,37.491920471191406,EEM
2024-02-02,37.38552474975586,EEM
2024-02-05,37.43388748168945,EEM
2024-02-06,38.285099029541016,EEM
2024-02-07,38.33346176147461,EEM
2024-02-08,38.120662689208984,EEM
2024-02-09,38.285099029541016,EEM
2024-02-12,38.584957122802734,EEM
2024-02-13,37.859493255615234,EEM
2024-02-14,38.40116882324219,EEM
2024-02-15,38.584957122802734,EEM
2024-02-16,38.768741607666016,EEM
2024-02-20,38.82677459716797,EEM
2024-02-21,38.89448928833008,EEM
2024-02-22,39.29106903076172,EEM
2024-02-23,39.271724700927734,EEM
2024-02-26,39.09761428833008,EEM
2024-02-27,39.17499542236328,EEM
2024-02-28,38.66233825683594,EEM
2024-02-29,38.68168640136719,EEM
2024-03-01,39.1556510925293,EEM
2024-03-04,39.06859588623047,EEM
2024-03-05,38.720375061035156,EEM
2024-03-06,39.28139877319336,EEM
2024-03-07,39.52322006225586,EEM
2024-03-08,39.484527587890625,EEM
2024-03-11,39.57158279418945,EEM
2024-03-12,40.00686264038086,EEM
2024-03-13,39.8811149597168,EEM
2024-03-14,39.67798614501953,EEM
2024-03-15,39.43616485595703,EEM
2024-03-18,39.503875732421875,EEM
2024-03-19,39.31041717529297,EEM
2024-03-20,39.755367279052734,EEM
2024-03-21,39.80373764038086,EEM
2024-03-22,39.52322006225586,EEM
2024-03-25,39.55223846435547,EEM
2024-03-26,39.52322006225586,EEM
2024-03-27,39.5909309387207,EEM
2024-03-28,39.73602294921875,EEM
2024-04-01,39.80373764038086,EEM
2024-04-02,39.92947769165039,EEM
2024-04-03,39.958499908447266,EEM
2024-04-04,39.81340789794922,EEM
2024-04-05,39.90046310424805,EEM
2024-04-08,40.1616325378418,EEM
2024-04-09,40.432464599609375,EEM
2024-04-10,39.8811149597168,EEM
2024-04-11,40.1229362487793,EEM
2024-04-12,39.204017639160156,EEM
2024-04-15,38.95252227783203,EEM
2024-04-16,38.43986129760742,EEM
2024-04-17,38.41084289550781,EEM
2024-04-18,38.565608978271484,EEM
2024-04-19,38.41084289550781,EEM
2024-04-22,38.82677459716797,EEM
2024-04-23,39.14598083496094,EEM
2024-04-24,39.28139877319336,EEM
2024-04-25,39.36845779418945,EEM
2024-04-26,39.82307434082031,EEM
2024-04-29,40.209991455078125,EEM
2024-04-30,39.64896774291992,EEM
2024-05-01,39.687652587890625,EEM
2024-05-02,40.71297836303711,EEM
2024-05-03,41.08054733276367,EEM
2024-05-06,41.119239807128906,EEM
2024-05-07,40.887088775634766,EEM
2024-05-08,40.89676284790039,EEM
2024-05-09,41.02251052856445,EEM
2024-05-10,41.10956573486328,EEM
2024-05-13,41.419097900390625,EEM
2024-05-14,41.64156723022461,EEM
2024-05-15,42.086517333984375,EEM
2024-05-16,42.17357635498047,EEM
2024-05-17,42.357364654541016,EEM
2024-05-20,42.20260238647461,EEM
2024-05-21,41.94143295288086,EEM
2024-05-22,41.80601501464844,EEM
2024-05-23,41.496482849121094,EEM
2024-05-24,41.612552642822266,EEM
2024-05-28,41.55451202392578,EEM
2024-05-29,40.93545913696289,EEM
2024-05-30,40.81937789916992,EEM
2024-05-31,40.422794342041016,EEM
2024-06-03,40.8484001159668,EEM
2024-06-04,40.27770233154297,EEM
2024-06-05,40.92578125,EEM
2024-06-06,41.128910064697266,EEM
2024-06-07,40.664615631103516,EEM
2024-06-10,40.90643310546875,EEM
2024-06-11,40.77008056640625,EEM
2024-06-12,41.17914581298828,EEM
2024-06-13,41.081748962402344,EEM
2024-06-14,41.13044357299805,EEM
2024-06-17,41.39341735839844,EEM
2024-06-18,41.77326202392578,EEM
2024-06-20,41.70508575439453,EEM
2024-06-21,41.558990478515625,EEM
2024-06-24,41.558990478515625,EEM
2024-06-25,41.46159362792969,EEM
2024-06-26,41.37393569946289,EEM
2024-06-27,41.40315628051758,EEM
2024-06-28,41.481075286865234,EEM
2024-07-01,41.578468322753906,EEM
2024-07-02,41.70508575439453,EEM
2024-07-03,42.31868362426758,EEM
2024-07-05,42.493995666503906,EEM
2024-07-08,42.50373458862305,EEM
2024-07-09,42.67905044555664,EEM
2024-07-10,42.92253875732422,EEM
2024-07-11,43.1757698059082,EEM
2024-07-12,43.35108184814453,EEM
2024-07-15,42.89331817626953,EEM
2024-07-16,43.136810302734375,EEM
2024-07-17,42.4355583190918,EEM
2024-07-18,42.036231994628906,EEM
2024-07-19,41.62717056274414,EEM
2024-07-22,41.97779083251953,EEM
2024-07-23,41.607688903808594,EEM
